works,worked,accept,accepted,35
accept,accepted,join,joined,35
accept,accepted,keep,kept,35
accept,accepted,know,knew,35
accept,accepted,lead,led,35
accept,accepted,learn,learned,35
accept,accepted,leave,left,35
accept,accepted,like,liked,35
accept,accepted,live,lived,35
accept,accepted,look,looked,35
accept,accepted,make,made,35
accept,accepted,meet,met,35
accept,accepted,move,moved,35
accept,accepted,need,needed,35
accept,accepted,offer,offered,35
accept,accepted,open,opened,35
accept,accepted,pay,paid,35
accept,accepted,play,played,35
accept,accepted,preserve,preserved,35
accept,accepted,prevent,prevented,35
accept,accepted,produce,produced,35
accept,accepted,promote,promoted,35
accept,accepted,protect,protected,35
accept,accepted,prove,proved,35
accept,accepted,provide,provided,35
accept,accepted,raise,raised,35
accept,accepted,reach,reached,35
accept,accepted,receive,received,35
accept,accepted,recognize,recognized,35
accept,accepted,reduce,reduced,35
accept,accepted,remain,remained,35
accept,accepted,require,required,35
accept,accepted,resolve,resolved,35
accept,accepted,return,returned,35
accept,accepted,run,ran,35
accept,accepted,save,saved,35
accept,accepted,say,said,35
accept,accepted,seek,sought,35
accept,accepted,seem,seemed,35
accept,accepted,see,saw,35
accept,accepted,sell,sold,35
accept,accepted,send,sent,35
accept,accepted,serve,served,35
accept,accepted,show,showed,35
accept,accepted,start,started,35
accept,accepted,stay,stayed,35
accept,accepted,stop,stopped,35
accept,accepted,study,studied,35
accept,accepted,support,supported,35
accept,accepted,take,took,35
accept,accepted,tell,told,35
accept,accepted,think,thought,35
accept,accepted,try,tried,35
accept,accepted,turn,turned,35
accept,accepted,understand,understood,35
accept,accepted,use,used,35
accept,accepted,want,wanted,35
accept,accepted,win,won,35
accommodate,accommodated,allow,allowed,35
accommodate,accommodated,ask,asked,35
accommodate,accommodated,avoid,avoided,35
accommodate,accommodated,become,became,35
accommodate,accommodated,begin,began,35
accommodate,accommodated,believe,believed,35
accommodate,accommodated,be,was,35
accommodate,accommodated,bring,brought,35
accommodate,accommodated,build,built,35
accommodate,accommodated,buy,bought,35
accommodate,accommodated,call,called,35
accommodate,accommodated,celebrate,celebrated,35
accommodate,accommodated,change,changed,35
accommodate,accommodated,come,came,35
accommodate,accommodated,consider,considered,35
accommodate,accommodated,continue,continued,35
accommodate,accommodated,create,created,35
accommodate,accommodated,decide,decided,35
accommodate,accommodated,determine,determined,35
accommodate,accommodated,develop,developed,35
accommodate,accommodated,discuss,discussed,35
accommodate,accommodated,do,did,35
accommodate,accommodated,earn,earned,35
accommodate,accommodated,eliminate,eliminated,35
accommodate,accommodated,end,ended,35
accommodate,accommodated,ensure,ensured,35
accommodate,accommodated,extend,extended,35
accommodate,accommodated,feel,felt,35
accommodate,accommodated,find,found,35
accommodate,accommodated,follow,followed,35
accommodate,accommodated,get,got,35
accommodate,accommodated,give,gave,35
accommodate,accommodated,go,went,35
accommodate,accommodated,happen,happened,35
accommodate,accommodated,have,had,35
accommodate,accommodated,help,helped,35
accommodate,accommodated,hold,held,35
accommodate,accommodated,improve,improved,35
accommodate,accommodated,include,included,35
accommodate,accommodated,increase,increased,35
accommodate,accommodated,join,joined,35
accommodate,accommodated,keep,kept,35
accommodate,accommodated,know,knew,35
accommodate,accommodated,lead,led,35
accommodate,accommodated,learn,learned,35
accommodate,accommodated,leave,left,35
accommodate,accommodated,like,liked,35
accommodate,accommodated,live,lived,35
accommodate,accommodated,look,looked,35
accommodate,accommodated,make,made,35
accommodate,accommodated,meet,met,35
accommodate,accommodated,move,moved,35
accommodate,accommodated,need,needed,35
accommodate,accommodated,offer,offered,35
accommodate,accommodated,open,opened,35
accommodate,accommodated,pay,paid,35
accommodate,accommodated,play,played,35
accommodate,accommodated,preserve,preserved,35
accommodate,accommodated,prevent,prevented,35
accommodate,accommodated,produce,produced,35
accommodate,accommodated,promote,promoted,35
accommodate,accommodated,protect,protected,35
accommodate,accommodated,prove,proved,35
accommodate,accommodated,provide,provided,35
accommodate,accommodated,raise,raised,35
accommodate,accommodated,reach,reached,35
accommodate,accommodated,receive,received,35
accommodate,accommodated,recognize,recognized,35
accommodate,accommodated,reduce,reduced,35
accommodate,accommodated,remain,remained,35
accommodate,accommodated,require,required,35
accommodate,accommodated,resolve,resolved,35
accommodate,accommodated,return,returned,35
accommodate,accommodated,run,ran,35
accommodate,accommodated,save,saved,35
accommodate,accommodated,say,said,35
accommodate,accommodated,seek,sought,35
accommodate,accommodated,seem,seemed,35
accommodate,accommodated,see,saw,35
accommodate,accommodated,sell,sold,35
accommodate,accommodated,send,sent,35
accommodate,accommodated,serve,served,35
accommodate,accommodated,show,showed,35
accommodate,accommodated,start,started,35
accommodate,accommodated,stay,stayed,35
accommodate,accommodated,stop,stopped,35
accommodate,accommodated,study,studied,35
accommodate,accommodated,support,supported,35
accommodate,accommodated,take,took,35
accommodate,accommodated,tell,told,35
accommodate,accommodated,think,thought,35
accommodate,accommodated,try,tried,35
accommodate,accommodated,turn,turned,35
accommodate,accommodated,understand,understood,35
accommodate,accommodated,use,used,35
accommodate,accommodated,want,wanted,35
accommodate,accommodated,win,won,35
allow,allowed,ask,asked,35
allow,allowed,avoid,avoided,35
allow,allowed,become,became,35
allow,allowed,begin,began,35
allow,allowed,believe,believed,35
allow,allowed,be,was,35
allow,allowed,bring,brought,35
allow,allowed,build,built,35
allow,allowed,buy,bought,35
allow,allowed,call,called,35
allow,allowed,celebrate,celebrated,35
allow,allowed,change,changed,35
allow,allowed,come,came,35
allow,allowed,consider,considered,35
allow,allowed,continue,continued,35
allow,allowed,create,created,35
allow,allowed,decide,decided,35
allow,allowed,determine,determined,35
allow,allowed,develop,developed,35
allow,allowed,discuss,discussed,35
allow,allowed,do,did,35
allow,allowed,earn,earned,35
allow,allowed,eliminate,eliminated,35
allow,allowed,end,ended,35
allow,allowed,ensure,ensured,35
allow,allowed,extend,extended,35
allow,allowed,feel,felt,35
allow,allowed,find,found,35
allow,allowed,follow,followed,35
allow,allowed,get,got,35
allow,allowed,give,gave,35
allow,allowed,go,went,35
allow,allowed,happen,happened,35
allow,allowed,have,had,35
allow,allowed,help,helped,35
allow,allowed,hold,held,35
allow,allowed,improve,improved,35
allow,allowed,include,included,35
allow,allowed,increase,increased,35
allow,allowed,join,joined,35
allow,allowed,keep,kept,35
allow,allowed,know,knew,35
allow,allowed,lead,led,35
allow,allowed,learn,learned,35
allow,allowed,leave,left,35
allow,allowed,like,liked,35
allow,allowed,live,lived,35
allow,allowed,look,looked,35
allow,allowed,make,made,35
allow,allowed,meet,met,35
allow,allowed,move,moved,35
allow,allowed,need,needed,35
allow,allowed,offer,offered,35
allow,allowed,open,opened,35
allow,allowed,pay,paid,35
allow,allowed,play,played,35
allow,allowed,preserve,preserved,35
allow,allowed,prevent,prevented,35
allow,allowed,produce,produced,35
allow,allowed,promote,promoted,35
allow,allowed,protect,protected,35
allow,allowed,prove,proved,35
allow,allowed,provide,provided,35
allow,allowed,raise,raised,35
allow,allowed,reach,reached,35
allow,allowed,receive,received,35
allow,allowed,recognize,recognized,35
allow,allowed,reduce,reduced,35
allow,allowed,remain,remained,35
allow,allowed,require,required,35
allow,allowed,resolve,resolved,35
allow,allowed,return,returned,35
allow,allowed,run,ran,35
allow,allowed,save,saved,35
allow,allowed,say,said,35
allow,allowed,seek,sought,35
allow,allowed,seem,seemed,35
allow,allowed,see,saw,35
allow,allowed,sell,sold,35
allow,allowed,send,sent,35
allow,allowed,serve,served,35
allow,allowed,show,showed,35
allow,allowed,start,started,35
allow,allowed,stay,stayed,35
allow,allowed,stop,stopped,35
allow,allowed,study,studied,35
allow,allowed,support,supported,35
allow,allowed,take,took,35
allow,allowed,tell,told,35
allow,allowed,think,thought,35
allow,allowed,try,tried,35
allow,allowed,turn,turned,35
allow,allowed,understand,understood,35
allow,allowed,use,used,35
allow,allowed,want,wanted,35
allow,allowed,win,won,35
ask,asked,avoid,avoided,35
ask,asked,become,became,35
ask,asked,begin,began,35
ask,asked,believe,believed,35
ask,asked,be,was,35
ask,asked,bring,brought,35
ask,asked,build,built,35
ask,asked,buy,bought,35
ask,asked,call,called,35
ask,asked,celebrate,celebrated,35
ask,asked,change,changed,35
ask,asked,come,came,35
ask,asked,consider,considered,35
ask,asked,continue,continued,35
ask,asked,create,created,35
ask,asked,decide,decided,35
ask,asked,determine,determined,35
ask,asked,develop,developed,35
ask,asked,discuss,discussed,35
ask,asked,do,did,35
ask,asked,earn,earned,35
ask,asked,eliminate,eliminated,35
ask,asked,end,ended,35
ask,asked,ensure,ensured,35
ask,asked,extend,extended,35
ask,asked,feel,felt,35
ask,asked,find,found,35
ask,asked,follow,followed,35
ask,asked,get,got,35
ask,asked,give,gave,35
ask,asked,go,went,35
ask,asked,happen,happened,35
ask,asked,have,had,35
ask,asked,help,helped,35
ask,asked,hold,held,35
ask,asked,improve,improved,35
ask,asked,include,included,35
ask,asked,increase,increased,35
ask,asked,join,joined,35
ask,asked,keep,kept,35
ask,asked,know,knew,35
ask,asked,lead,led,35
ask,asked,learn,learned,35
ask,asked,leave,left,35
ask,asked,like,liked,35
ask,asked,live,lived,35
ask,asked,look,looked,35
ask,asked,make,made,35
ask,asked,meet,met,35
ask,asked,move,moved,35
ask,asked,need,needed,35
ask,asked,offer,offered,35
ask,asked,open,opened,35
ask,asked,pay,paid,35
ask,asked,play,played,35
ask,asked,preserve,preserved,35
ask,asked,prevent,prevented,35
ask,asked,produce,produced,35
ask,asked,promote,promoted,35
ask,asked,protect,protected,35
ask,asked,prove,proved,35
ask,asked,provide,provided,35
ask,asked,raise,raised,35
ask,asked,reach,reached,35
ask,asked,receive,received,35
ask,asked,recognize,recognized,35
ask,asked,reduce,reduced,35
ask,asked,remain,remained,35
ask,asked,require,required,35
ask,asked,resolve,resolved,35
ask,asked,return,returned,35
ask,asked,run,ran,35
ask,asked,save,saved,35
ask,asked,say,said,35
ask,asked,seek,sought,35
ask,asked,seem,seemed,35
ask,asked,see,saw,35
ask,asked,sell,sold,35
ask,asked,send,sent,35
ask,asked,serve,served,35
ask,asked,show,showed,35
ask,asked,start,started,35
ask,asked,stay,stayed,35
ask,asked,stop,stopped,35
ask,asked,study,studied,35
ask,asked,support,supported,35
ask,asked,take,took,35
ask,asked,tell,told,35
ask,asked,think,thought,35
ask,asked,try,tried,35
ask,asked,turn,turned,35
ask,asked,understand,understood,35
ask,asked,use,used,35
ask,asked,want,wanted,35
ask,asked,win,won,35
avoid,avoided,become,became,35
avoid,avoided,begin,began,35
avoid,avoided,believe,believed,35
avoid,avoided,be,was,35
avoid,avoided,bring,brought,35
avoid,avoided,build,built,35
avoid,avoided,buy,bought,35
avoid,avoided,call,called,35
avoid,avoided,celebrate,celebrated,35
avoid,avoided,change,changed,35
avoid,avoided,come,came,35
avoid,avoided,consider,considered,35
avoid,avoided,continue,continued,35
avoid,avoided,create,created,35
avoid,avoided,decide,decided,35
avoid,avoided,determine,determined,35
avoid,avoided,develop,developed,35
avoid,avoided,discuss,discussed,35
avoid,avoided,do,did,35
avoid,avoided,earn,earned,35
avoid,avoided,eliminate,eliminated,35
avoid,avoided,end,ended,35
avoid,avoided,ensure,ensured,35
avoid,avoided,extend,extended,35
avoid,avoided,feel,felt,35
avoid,avoided,find,found,35
avoid,avoided,follow,followed,35
avoid,avoided,get,got,35
avoid,avoided,give,gave,35
avoid,avoided,go,went,35
avoid,avoided,happen,happened,35
avoid,avoided,have,had,35
avoid,avoided,help,helped,35
avoid,avoided,hold,held,35
avoid,avoided,improve,improved,35
avoid,avoided,include,included,35
avoid,avoided,increase,increased,35
avoid,avoided,join,joined,35
avoid,avoided,keep,kept,35
avoid,avoided,know,knew,35
avoid,avoided,lead,led,35
avoid,avoided,learn,learned,35
avoid,avoided,leave,left,35
avoid,avoided,like,liked,35
avoid,avoided,live,lived,35
avoid,avoided,look,looked,35
avoid,avoided,make,made,35
avoid,avoided,meet,met,35
avoid,avoided,move,moved,35
avoid,avoided,need,needed,35
avoid,avoided,offer,offered,35
avoid,avoided,open,opened,35
avoid,avoided,pay,paid,35
avoid,avoided,play,played,35
avoid,avoided,preserve,preserved,35
avoid,avoided,prevent,prevented,35
avoid,avoided,produce,produced,35
avoid,avoided,promote,promoted,35
avoid,avoided,protect,protected,35
avoid,avoided,prove,proved,35
avoid,avoided,provide,provided,35
avoid,avoided,raise,raised,35
avoid,avoided,reach,reached,35
avoid,avoided,receive,received,35
avoid,avoided,recognize,recognized,35
avoid,avoided,reduce,reduced,35
avoid,avoided,remain,remained,35
avoid,avoided,require,required,35
avoid,avoided,resolve,resolved,35
avoid,avoided,return,returned,35
avoid,avoided,run,ran,35
avoid,avoided,save,saved,35
avoid,avoided,say,said,35
avoid,avoided,seek,sought,35
avoid,avoided,seem,seemed,35
avoid,avoided,see,saw,35
avoid,avoided,sell,sold,35
avoid,avoided,send,sent,35
avoid,avoided,serve,served,35
avoid,avoided,show,showed,35
avoid,avoided,start,started,35
avoid,avoided,stay,stayed,35
avoid,avoided,stop,stopped,35
avoid,avoided,study,studied,35
avoid,avoided,support,supported,35
avoid,avoided,take,took,35
avoid,avoided,tell,told,35
avoid,avoided,think,thought,35
avoid,avoided,try,tried,35
avoid,avoided,turn,turned,35
avoid,avoided,understand,understood,35
avoid,avoided,use,used,35
avoid,avoided,want,wanted,35
avoid,avoided,win,won,35
become,became,begin,began,35
become,became,believe,believed,35
become,became,be,was,35
become,became,bring,brought,35
become,became,build,built,35
become,became,buy,bought,35
become,became,call,called,35
become,became,celebrate,celebrated,35
become,became,change,changed,35
become,became,come,came,35
become,became,consider,considered,35
become,became,continue,continued,35
become,became,create,created,35
become,became,decide,decided,35
become,became,determine,determined,35
become,became,develop,developed,35
become,became,discuss,discussed,35
become,became,do,did,35
become,became,earn,earned,35
become,became,eliminate,eliminated,35
become,became,end,ended,35
become,became,ensure,ensured,35
become,became,extend,extended,35
become,became,feel,felt,35
become,became,find,found,35
become,became,follow,followed,35
become,became,get,got,35
become,became,give,gave,35
become,became,go,went,35
become,became,happen,happened,35
become,became,have,had,35
become,became,help,helped,35
become,became,hold,held,35
become,became,improve,improved,35
become,became,include,included,35
become,became,increase,increased,35
become,became,join,joined,35
become,became,keep,kept,35
become,became,know,knew,35
become,became,lead,led,35
become,became,learn,learned,35
become,became,leave,left,35
become,became,like,liked,35
become,became,live,lived,35
become,became,look,looked,35
become,became,make,made,35
become,became,meet,met,35
become,became,move,moved,35
become,became,need,needed,35
become,became,offer,offered,35
become,became,open,opened,35
become,became,pay,paid,35
become,became,play,played,35
become,became,preserve,preserved,35
become,became,prevent,prevented,35
become,became,produce,produced,35
become,became,promote,promoted,35
become,became,protect,protected,35
become,became,prove,proved,35
become,became,provide,provided,35
become,became,raise,raised,35
become,became,reach,reached,35
become,became,receive,received,35
become,became,recognize,recognized,35
become,became,reduce,reduced,35
become,became,remain,remained,35
become,became,require,required,35
become,became,resolve,resolved,35
become,became,return,returned,35
become,became,run,ran,35
become,became,save,saved,35
become,became,say,said,35
become,became,seek,sought,35
become,became,seem,seemed,35
become,became,see,saw,35
become,became,sell,sold,35
become,became,send,sent,35
become,became,serve,served,35
become,became,show,showed,35
become,became,start,started,35
become,became,stay,stayed,35
become,became,stop,stopped,35
become,became,study,studied,35
become,became,support,supported,35
become,became,take,took,35
become,became,tell,told,35
become,became,think,thought,35
become,became,try,tried,35
become,became,turn,turned,35
become,became,understand,understood,35
become,became,use,used,35
become,became,want,wanted,35
become,became,win,won,35
begin,began,believe,believed,35
begin,began,be,was,35
begin,began,bring,brought,35
begin,began,build,built,35
begin,began,buy,bought,35
begin,began,call,called,35
begin,began,celebrate,celebrated,35
begin,began,change,changed,35
begin,began,come,came,35
begin,began,consider,considered,35
begin,began,continue,continued,35
begin,began,create,created,35
begin,began,decide,decided,35
begin,began,determine,determined,35
begin,began,develop,developed,35
begin,began,discuss,discussed,35
begin,began,do,did,35
begin,began,earn,earned,35
begin,began,eliminate,eliminated,35
begin,began,end,ended,35
begin,began,ensure,ensured,35
begin,began,extend,extended,35
begin,began,feel,felt,35
begin,began,find,found,35
begin,began,follow,followed,35
begin,began,get,got,35
begin,began,give,gave,35
begin,began,go,went,35
begin,began,happen,happened,35
begin,began,have,had,35
begin,began,help,helped,35
begin,began,hold,held,35
begin,began,improve,improved,35
begin,began,include,included,35
begin,began,increase,increased,35
begin,began,join,joined,35
begin,began,keep,kept,35
begin,began,know,knew,35
begin,began,lead,led,35
begin,began,learn,learned,35
begin,began,leave,left,35
begin,began,like,liked,35
begin,began,live,lived,35
begin,began,look,looked,35
begin,began,make,made,35
begin,began,meet,met,35
begin,began,move,moved,35
begin,began,need,needed,35
begin,began,offer,offered,35
begin,began,open,opened,35
begin,began,pay,paid,35
begin,began,play,played,35
begin,began,preserve,preserved,35
begin,began,prevent,prevented,35
begin,began,produce,produced,35
begin,began,promote,promoted,35
begin,began,protect,protected,35
begin,began,prove,proved,35
begin,began,provide,provided,35
begin,began,raise,raised,35
begin,began,reach,reached,35
begin,began,receive,received,35
begin,began,recognize,recognized,35
begin,began,reduce,reduced,35
begin,began,remain,remained,35
begin,began,require,required,35
begin,began,resolve,resolved,35
begin,began,return,returned,35
begin,began,run,ran,35
begin,began,save,saved,35
begin,began,say,said,35
begin,began,seek,sought,35
begin,began,seem,seemed,35
begin,began,see,saw,35
begin,began,sell,sold,35
begin,began,send,sent,35
begin,began,serve,served,35
begin,began,show,showed,35
begin,began,start,started,35
begin,began,stay,stayed,35
begin,began,stop,stopped,35
begin,began,study,studied,35
begin,began,support,supported,35
begin,began,take,took,35
begin,began,tell,told,35
begin,began,think,thought,35
begin,began,try,tried,35
begin,began,turn,turned,35
begin,began,understand,understood,35
begin,began,use,used,35
begin,began,want,wanted,35
begin,began,win,won,35
believe,believed,be,was,35
believe,believed,bring,brought,35
believe,believed,build,built,35
believe,believed,buy,bought,35
believe,believed,call,called,35
believe,believed,celebrate,celebrated,35
believe,believed,change,changed,35
believe,believed,come,came,35
believe,believed,consider,considered,35
believe,believed,continue,continued,35
believe,believed,create,created,35
believe,believed,decide,decided,35
believe,believed,determine,determined,35
believe,believed,develop,developed,35
believe,believed,discuss,discussed,35
believe,believed,do,did,35
believe,believed,earn,earned,35
believe,believed,eliminate,eliminated,35
believe,believed,end,ended,35
believe,believed,ensure,ensured,35
believe,believed,extend,extended,35
believe,believed,feel,felt,35
believe,believed,find,found,35
believe,believed,follow,followed,35
believe,believed,get,got,35
believe,believed,give,gave,35
believe,believed,go,went,35
believe,believed,happen,happened,35
believe,believed,have,had,35
believe,believed,help,helped,35
believe,believed,hold,held,35
believe,believed,improve,improved,35
believe,believed,include,included,35
believe,believed,increase,increased,35
believe,believed,join,joined,35
believe,believed,keep,kept,35
believe,believed,know,knew,35
believe,believed,lead,led,35
believe,believed,learn,learned,35
believe,believed,leave,left,35
believe,believed,like,liked,35
believe,believed,live,lived,35
believe,believed,look,looked,35
believe,believed,make,made,35
believe,believed,meet,met,35
believe,believed,move,moved,35
believe,believed,need,needed,35
believe,believed,offer,offered,35
believe,believed,open,opened,35
believe,believed,pay,paid,35
believe,believed,play,played,35
believe,believed,preserve,preserved,35
believe,believed,prevent,prevented,35
believe,believed,produce,produced,35
believe,believed,promote,promoted,35
believe,believed,protect,protected,35
believe,believed,prove,proved,35
believe,believed,provide,provided,35
believe,believed,raise,raised,35
believe,believed,reach,reached,35
believe,believed,receive,received,35
believe,believed,recognize,recognized,35
believe,believed,reduce,reduced,35
believe,believed,remain,remained,35
believe,believed,require,required,35
believe,believed,resolve,resolved,35
believe,believed,return,returned,35
believe,believed,run,ran,35
believe,believed,save,saved,35
believe,believed,say,said,35
believe,believed,seek,sought,35
believe,believed,seem,seemed,35
believe,believed,see,saw,35
believe,believed,sell,sold,35
believe,believed,send,sent,35
believe,believed,serve,served,35
believe,believed,show,showed,35
believe,believed,start,started,35
believe,believed,stay,stayed,35
believe,believed,stop,stopped,35
believe,believed,study,studied,35
believe,believed,support,supported,35
believe,believed,take,took,35
believe,believed,tell,told,35
believe,believed,think,thought,35
believe,believed,try,tried,35
believe,believed,turn,turned,35
believe,believed,understand,understood,35
believe,believed,use,used,35
believe,believed,want,wanted,35
believe,believed,win,won,35
be,was,bring,brought,35
be,was,build,built,35
be,was,buy,bought,35
be,was,call,called,35
be,was,celebrate,celebrated,35
be,was,change,changed,35
be,was,come,came,35
be,was,consider,considered,35
be,was,continue,continued,35
be,was,create,created,35
be,was,decide,decided,35
be,was,determine,determined,35
be,was,develop,developed,35
be,was,discuss,discussed,35
be,was,do,did,35
be,was,earn,earned,35
be,was,eliminate,eliminated,35
be,was,end,ended,35
be,was,ensure,ensured,35
be,was,extend,extended,35
be,was,feel,felt,35
be,was,find,found,35
be,was,follow,followed,35
be,was,get,got,35
be,was,give,gave,35
be,was,go,went,35
be,was,happen,happened,35
be,was,have,had,35
be,was,help,helped,35
be,was,hold,held,35
be,was,improve,improved,35
be,was,include,included,35
be,was,increase,increased,35
be,was,join,joined,35
be,was,keep,kept,35
be,was,know,knew,35
be,was,lead,led,35
be,was,learn,learned,35
be,was,leave,left,35
be,was,like,liked,35
be,was,live,lived,35
be,was,look,looked,35
be,was,make,made,35
be,was,meet,met,35
be,was,move,moved,35
be,was,need,needed,35
be,was,offer,offered,35
be,was,open,opened,35
be,was,pay,paid,35
be,was,play,played,35
be,was,preserve,preserved,35
be,was,prevent,prevented,35
be,was,produce,produced,35
be,was,promote,promoted,35
be,was,protect,protected,35
be,was,prove,proved,35
be,was,provide,provided,35
be,was,raise,raised,35
be,was,reach,reached,35
be,was,receive,received,35
be,was,recognize,recognized,35
be,was,reduce,reduced,35
be,was,remain,remained,35
be,was,require,required,35
be,was,resolve,resolved,35
be,was,return,returned,35
be,was,run,ran,35
be,was,save,saved,35
be,was,say,said,35
be,was,seek,sought,35
be,was,seem,seemed,35
be,was,see,saw,35
be,was,sell,sold,35
be,was,send,sent,35
be,was,serve,served,35
be,was,show,showed,35
be,was,start,started,35
be,was,stay,stayed,35
be,was,stop,stopped,35
be,was,study,studied,35
be,was,support,supported,35
be,was,take,took,35
be,was,tell,told,35
be,was,think,thought,35
be,was,try,tried,35
be,was,turn,turned,35
be,was,understand,understood,35
be,was,use,used,35
be,was,want,wanted,35
be,was,win,won,35
bring,brought,build,built,35
bring,brought,buy,bought,35
bring,brought,call,called,35
bring,brought,celebrate,celebrated,35
bring,brought,change,changed,35
bring,brought,come,came,35
bring,brought,consider,considered,35
bring,brought,continue,continued,35
bring,brought,create,created,35
bring,brought,decide,decided,35
bring,brought,determine,determined,35
bring,brought,develop,developed,35
bring,brought,discuss,discussed,35
bring,brought,do,did,35
bring,brought,earn,earned,35
bring,brought,eliminate,eliminated,35
bring,brought,end,ended,35
bring,brought,ensure,ensured,35
bring,brought,extend,extended,35
bring,brought,feel,felt,35
bring,brought,find,found,35
bring,brought,follow,followed,35
bring,brought,get,got,35
bring,brought,give,gave,35
bring,brought,go,went,35
bring,brought,happen,happened,35
bring,brought,have,had,35
bring,brought,help,helped,35
bring,brought,hold,held,35
bring,brought,improve,improved,35
bring,brought,include,included,35
bring,brought,increase,increased,35
bring,brought,join,joined,35
bring,brought,keep,kept,35
bring,brought,know,knew,35
bring,brought,lead,led,35
bring,brought,learn,learned,35
bring,brought,leave,left,35
bring,brought,like,liked,35
bring,brought,live,lived,35
bring,brought,look,looked,35
bring,brought,make,made,35
bring,brought,meet,met,35
bring,brought,move,moved,35
bring,brought,need,needed,35
bring,brought,offer,offered,35
bring,brought,open,opened,35
bring,brought,pay,paid,35
bring,brought,play,played,35
bring,brought,preserve,preserved,35
bring,brought,prevent,prevented,35
bring,brought,produce,produced,35
bring,brought,promote,promoted,35
bring,brought,protect,protected,35
bring,brought,prove,proved,35
bring,brought,provide,provided,35
bring,brought,raise,raised,35
bring,brought,reach,reached,35
bring,brought,receive,received,35
bring,brought,recognize,recognized,35
bring,brought,reduce,reduced,35
bring,brought,remain,remained,35
bring,brought,require,required,35
bring,brought,resolve,resolved,35
bring,brought,return,returned,35
bring,brought,run,ran,35
bring,brought,save,saved,35
bring,brought,say,said,35
bring,brought,seek,sought,35
